Date_time,P_avg,Db2t_avg,Dst_avg
2013-01-03 04:50:00+00:00,751.63,38.279999,64.860001
2013-01-03 05:00:00+00:00,877.60999,37.029999,62.279999
2013-01-03 05:10:00+00:00,842.6699800000001,35.57,59.259997999999996
2013-01-03 05:20:00+00:00,707.9500099999999,35.110001000000004,58.41
2013-01-03 05:30:00+00:00,696.77002,35.299999,58.720001
2013-01-03 05:40:00+00:00,640.84003,36.419998,59.669998
2013-01-03 05:50:00+00:00,539.8200099999999,37.490002000000004,60.700001
2013-01-03 06:00:00+00:00,672.8200099999999,38.43,61.740002000000004
2013-01-03 06:10:00+00:00,740.88,38.540001000000004,63.02
2013-01-03 06:20:00+00:00,784.72998,38.23,63.849998
2013-01-03 06:30:00+00:00,675.47998,38.029999,64.099998
2013-01-03 06:40:00+00:00,666.53003,37.880001,64.400002
2013-01-03 06:50:00+00:00,682.5700099999999,37.75,64.589996
2013-01-03 07:00:00+00:00,767.71997,37.68,64.66999799999999
2013-01-03 07:10:00+00:00,677.4299900000001,36.639998999999996,61.73
2013-01-03 07:20:00+00:00,639.13,35.939999,58.619999
2013-01-03 07:30:00+00:00,667.90002,36.66,58.810001
2013-01-03 07:40:00+00:00,551.76001,37.060001,59.349998
2013-01-03 07:50:00+00:00,531.35999,36.77,59.66
2013-01-03 08:00:00+00:00,546.5499900000001,36.5,59.669998
2013-01-03 08:10:00+00:00,715.5,36.959998999999996,60.439999
2013-01-03 08:20:00+00:00,590.25,37.990002000000004,61.470001
2013-01-03 08:30:00+00:00,645.78003,38.919998,62.400002
2013-01-03 08:40:00+00:00,601.21997,39.049999,63.07
2013-01-03 08:50:00+00:00,365.94,38.700001,63.380001
2013-01-03 09:00:00+00:00,341.72,39.029999,62.720001
2013-01-03 09:10:00+00:00,629.2999900000001,38.59,62.189999
2013-01-03 09:20:00+00:00,562.62,39.400002,63.09
2013-01-03 09:30:00+00:00,402.95999,40.150002,63.490002000000004
2013-01-03 09:40:00+00:00,435.32999,40.360001000000004,63.889998999999996
2013-01-03 09:50:00+00:00,462.73999000000003,39.669998,63.799999
2013-01-03 10:00:00+00:00,568.51001,39.060001,63.869999
2013-01-03 10:10:00+00:00,552.59003,38.560001,63.93
2013-01-03 10:20:00+00:00,426.92999000000003,38.599998,63.73
2013-01-03 10:30:00+00:00,317.14999,39.41,63.93
2013-01-03 10:40:00+00:00,365.29999,40.07,64.559998
2013-01-03 10:50:00+00:00,472.31,40.119999,64.519997
2013-01-03 11:00:00+00:00,405.53,38.490002000000004,61.130001
2013-01-03 11:10:00+00:00,397.70999,37.580002,58.189999
2013-01-03 11:20:00+00:00,267.98999,37.93,57.970001
2013-01-03 11:30:00+00:00,276.16,38.48,58.66
2013-01-03 11:40:00+00:00,355.03,39.040001000000004,59.48
2013-01-03 11:50:00+00:00,415.57001,39.240002000000004,60.169998
2013-01-03 12:00:00+00:00,348.03,38.52,60.27
2013-01-03 12:10:00+00:00,248.59,38.310001,60.330002
2013-01-03 12:20:00+00:00,273.37,38.889998999999996,60.740002000000004
2013-01-03 12:30:00+00:00,307.89999,39.450001,61.369999
2013-01-03 12:40:00+00:00,299.0,39.939999,61.869999
2013-01-03 12:50:00+00:00,281.57001,40.439999,62.470001
2013-01-03 13:00:00+00:00,270.62,40.970001,63.150002
2013-01-03 13:10:00+00:00,236.37,41.459998999999996,63.830002
2013-01-03 13:20:00+00:00,303.01999,41.919998,64.489998
2013-01-03 13:30:00+00:00,326.85999,42.07,64.790001
2013-01-03 13:40:00+00:00,217.92,40.419998,62.41
2013-01-03 13:50:00+00:00,322.82999,38.509997999999996,58.700001
2013-01-03 14:00:00+00:00,292.95999,38.27,57.470001
2013-01-03 14:10:00+00:00,285.66,38.540001000000004,57.799999
2013-01-03 14:20:00+00:00,297.14999,38.939999,58.470001
2013-01-03 14:30:00+00:00,174.31,39.360001000000004,59.389998999999996
2013-01-03 14:40:00+00:00,243.98,39.84,60.419998
2013-01-03 14:50:00+00:00,230.7,40.279999,61.220001
2013-01-03 15:00:00+00:00,262.78,40.720001,61.880001
2013-01-03 15:10:00+00:00,345.47,40.869999,62.369999
2013-01-03 15:20:00+00:00,337.51999,40.060001,62.349998
2013-01-03 15:30:00+00:00,260.48001,39.310001,62.040001000000004
2013-01-03 15:40:00+00:00,254.84,39.470001,62.16
2013-01-03 15:50:00+00:00,259.73001,40.009997999999996,62.75
2013-01-03 16:00:00+00:00,245.69,40.599998,63.360001000000004
2013-01-03 16:10:00+00:00,215.61,41.110001000000004,64.029999
2013-01-03 16:20:00+00:00,222.21001,41.580002,64.699997
2013-01-03 16:30:00+00:00,167.09,40.98,64.129997
2013-01-03 16:40:00+00:00,227.05,38.93,60.709998999999996
2013-01-03 16:50:00+00:00,323.32999,37.849998,57.77
2013-01-03 17:00:00+00:00,268.81,38.040001000000004,57.52
2013-01-03 17:10:00+00:00,349.95999,38.5,58.130001
2013-01-03 17:20:00+00:00,312.85999,39.009997999999996,58.84
2013-01-03 17:30:00+00:00,382.63,39.23,59.560001
2013-01-03 17:40:00+00:00,398.0,38.509997999999996,59.720001
2013-01-03 17:50:00+00:00,281.73999,37.91,59.66
2013-01-03 18:00:00+00:00,294.85999,38.25,59.959998999999996
2013-01-03 18:10:00+00:00,429.60000999999994,38.849998,60.560001
2013-01-03 18:20:00+00:00,389.85001,39.509997999999996,61.27
2013-01-03 18:30:00+00:00,256.67999,40.119999,61.889998999999996
2013-01-03 18:40:00+00:00,141.55,40.77,62.900002
2013-01-03 18:50:00+00:00,173.25999,41.310001,63.77
2013-01-03 19:00:00+00:00,165.98,41.799999,64.620003
2013-01-03 19:10:00+00:00,137.60001,41.369999,64.300003
2013-01-03 19:20:00+00:00,124.03,39.389998999999996,61.360001000000004
2013-01-03 19:30:00+00:00,139.03,37.919998,58.41
2013-01-03 19:40:00+00:00,275.45001,37.91,57.740002000000004
2013-01-03 19:50:00+00:00,289.89999,38.240002000000004,57.91
2013-01-03 20:00:00+00:00,324.56,38.66,58.470001
2013-01-03 20:10:00+00:00,245.33,39.189999,59.150002
2013-01-03 20:20:00+00:00,150.52,39.700001,60.16
2013-01-03 20:30:00+00:00,114.05,40.240002000000004,61.279999
2013-01-03 20:40:00+00:00,64.0,40.84,62.48
2013-01-03 20:50:00+00:00,122.11,41.450001,63.84
2013-01-03 21:00:00+00:00,131.95,41.970001,64.849998
2013-01-03 21:10:00+00:00,126.63,40.939999,63.73
2013-01-03 21:20:00+00:00,76.190002,38.880001,60.549999
2013-01-03 21:30:00+00:00,121.47,37.740002000000004,58.240002000000004
